ID	Gene	Control_0	Control_1	Brg1_iko_0	Brg1_iko_1	status	Average_control	Average_Brg1_iKO	log2.fold_change.	test_stat	p_value	q_value	significant
XLOC_015351	Ago4	2.6151	2.13547	2.05838	2.63117	OK	2.37528	2.34478	-0.0186481	-0.0416328	0.95365	0.997713	no
XLOC_023205	Hmgb3	83.1431	94.824	79.4515	96.2337	OK	88.9836	87.8426	-0.0186182	-0.0662249	0.9236	0.997713	no
XLOC_002087	Vps26a	40.3169	41.7532	39.3409	41.6822	OK	41.0351	40.5115	-0.0185251	-0.0652807	0.92855	0.997713	no
XLOC_023236	Emd	27.6849	14.4285	23.1656	18.4112	OK	21.0567	20.7884	-0.0185033	-0.0500584	0.94445	0.997713	no
XLOC_019115	Lyrm1	8.76849	11.0837	7.57546	12.024	OK	9.92611	9.79972	-0.0184878	-0.028539	0.96675	0.998533	no
XLOC_017877	Vopp1	25.5751	20.4676	23.5575	21.8996	OK	23.0214	22.7285	-0.0184675	-0.0612985	0.93315	0.997713	no
XLOC_016225	Ufsp1	9.86922	8.58341	8.96626	9.25287	OK	9.22631	9.10956	-0.0183726	-0.0297828	0.96505	0.998533	no
XLOC_017683	Shfm1	707.367	805.963	764.563	729.688	OK	756.665	747.126	-0.0183039	-0.0661494	0.92875	0.997713	no
XLOC_021146	Gas6	63.5968	57.375	58.3018	61.1545	OK	60.4859	59.7281	-0.018188	-0.0639542	0.9272	0.997713	no
XLOC_001191	Nos1ap	6.16915	5.27089	7.84961	3.44747	OK	5.72002	5.64854	-0.0181431	-0.0279568	0.9663	0.998533	no
XLOC_005933	Utp15	5.91765	6.06492	5.4927	6.34033	OK	5.99128	5.91652	-0.0181177	-0.0462429	0.9457	0.997713	no
XLOC_005530	Pfkp	23.2743	19.7858	21.3507	21.1721	OK	21.5301	21.2614	-0.0181164	-0.0455858	0.9509	0.997713	no
XLOC_013447	Bcas2	201.69	264.737	196.528	264.084	OK	233.213	230.306	-0.0181018	-0.0675453	0.92065	0.997713	no
XLOC_012670	Meis2	5.87312	7.39191	7.00287	6.09684	OK	6.63251	6.54986	-0.0180922	-0.0497533	0.94495	0.997713	no
XLOC_011709	Tmem87b	3.61683	4.35953	3.50638	4.371	OK	3.98818	3.93869	-0.0180151	-0.042197	0.95205	0.997713	no
XLOC_013932	Psmd4	191.805	237.091	199.617	223.957	OK	214.448	211.787	-0.0180132	-0.0661017	0.9259	0.997713	no
XLOC_008140	Tvp23a	21.8426	13.024	19.3619	15.0725	OK	17.4333	17.2172	-0.0180002	-0.0459381	0.9474	0.997713	no
XLOC_011993	Cstf1	31.2629	33.2438	33.1363	30.5712	OK	32.2534	31.8538	-0.0179855	-0.0550738	0.93555	0.997713	no
XLOC_000912	Trip12	4.7938	3.99692	4.66532	4.01657	OK	4.39536	4.34094	-0.0179732	-0.0544516	0.9412	0.997713	no
XLOC_004221	Cbx4	6.30227	5.78902	6.10708	5.83467	OK	6.04565	5.97088	-0.0179537	-0.0482822	0.9455	0.997713	no
XLOC_011662	Adal	10.4045	12.0405	11.483	10.6855	OK	11.2225	11.0842	-0.0178801	-0.0426954	0.9525	0.997713	no
XLOC_003966	Mien1	159.35	195.155	182.56	167.621	OK	177.252	175.091	-0.0177039	-0.0581997	0.9333	0.997713	no
XLOC_001654	Sppl2b	102.932	89.7367	103.649	86.6707	OK	96.3342	95.16	-0.0176926	-0.0654128	0.92325	0.997713	no
XLOC_007234	Letmd1	25.4676	24.3348	25.5916	23.6042	OK	24.9012	24.5979	-0.0176811	-0.0567004	0.9352	0.997713	no
XLOC_015798	Grpel1	25.5155	23.1434	24.8508	23.2162	OK	24.3295	24.0335	-0.0176573	-0.05301	0.9408	0.997713	no
XLOC_013725	Pcdh18	1.73901	1.97592	2.68065	0.989097	OK	1.85746	1.83487	-0.0176548	-0.0307438	0.96665	0.998533	no
XLOC_020953	Nutf2	16.3556	12.5145	17.4325	11.0868	OK	14.4351	14.2597	-0.0176386	-0.049075	0.94645	0.997713	no
XLOC_007462	Scrib	8.12279	9.06787	8.35287	8.63009	OK	8.59533	8.49148	-0.0175375	-0.0499585	0.94015	0.997713	no
XLOC_018117	Bid	10.5974	13.5843	14.6457	9.24405	OK	12.0908	11.9449	-0.0175242	-0.0405528	0.9538	0.997713	no
XLOC_021025	Cdh13	129.754	124.869	133.422	118.145	OK	127.311	125.784	-0.0174194	-0.0642669	0.92845	0.997713	no
XLOC_005991	Snx18	25.6165	23.8256	22.098	26.7514	OK	24.7211	24.4247	-0.0174013	-0.0583603	0.93245	0.997713	no
XLOC_007263	Sp1	2.17903	2.13335	1.53082	2.72986	OK	2.15619	2.13034	-0.0173999	-0.0398787	0.95355	0.997713	no
XLOC_005753	Rab24	60.5267	64.2335	65.5112	57.7542	OK	62.3801	61.6327	-0.0173901	-0.0608796	0.9292	0.997713	no
XLOC_018276	Recql	23.2304	26.8224	23.4545	25.999	OK	25.0264	24.7267	-0.0173784	-0.048037	0.9441	0.997713	no
XLOC_009411	Abcf1	57.1228	64.8362	60.3427	60.1562	OK	60.9795	60.2494	-0.0173772	-0.0616696	0.9306	0.997713	no
XLOC_003867	Brip1	1.86977	1.74827	1.38453	2.19026	OK	1.80902	1.78739	-0.0173503	-0.0350669	0.9601	0.998533	no
XLOC_007973	Lsamp	67.2711	63.3635	68.1055	60.975	OK	65.3173	64.5402	-0.017267	-0.0621625	0.92995	0.997713	no
XLOC_023951	Acsl4	3.04798	2.32751	2.42127	2.89034	OK	2.68774	2.65581	-0.0172453	-0.0360057	0.9596	0.998533	no
XLOC_016774	Pebp1	256.223	255.572	274.333	231.396	OK	255.898	252.865	-0.0172018	-0.0638716	0.92805	0.997713	no
XLOC_004678	Traf3	4.81371	4.16049	4.41529	4.453	OK	4.4871	4.43415	-0.0171284	-0.0470046	0.94635	0.997713	no
XLOC_014657	Yars	93.8566	95.2196	95.2419	91.61	OK	94.5381	93.4259	-0.0170733	-0.061169	0.92895	0.997713	no
XLOC_013074	Zbtb10	1.03596	0.859768	0.791064	1.0824	OK	0.947864	0.936732	-0.0170424	-0.0268016	0.9735	0.998533	no
XLOC_016219	Fis1	383.773	418.146	408.349	384.179	OK	400.96	396.264	-0.0169952	-0.0618908	0.9296	0.997713	no
XLOC_008432	Atp5j	478.038	453.006	493.765	426.412	OK	465.522	460.089	-0.0169372	-0.0570038	0.9355	0.997713	no
XLOC_005755	Lman2	64.008	53.5502	60.4942	55.6966	OK	58.7791	58.0954	-0.0168799	-0.0624013	0.9262	0.997713	no
XLOC_000865	Tns1	0.66551	0.668854	0.986142	0.332716	NOTEST	0.667182	0.659429	-0.0168632	0	1	1	no
XLOC_022202	Tusc2	66.9709	48.3329	63.8212	50.1689	OK	57.6519	56.9951	-0.016532	-0.056407	0.9345	0.997713	no
XLOC_023553	Porcn	35.4248	37.1815	36.7939	34.9865	OK	36.3031	35.8902	-0.0165051	-0.0522356	0.94045	0.997713	no
XLOC_020781	1700030K09Rik	9.27418	10.8481	11.6615	8.23202	OK	10.0612	9.94675	-0.0164997	-0.0216287	0.9742	0.998533	no
XLOC_007381	Mrpl13	166.1	184.145	165.419	180.874	OK	175.123	173.147	-0.0163704	-0.054168	0.93825	0.997713	no
XLOC_003969	Med24	42.102	41.4284	39.718	42.8709	OK	41.7652	41.2944	-0.0163533	-0.0575842	0.93815	0.997713	no
XLOC_005657	Uqcrfs1	180.579	188.51	178.266	186.676	OK	184.545	182.471	-0.0163032	-0.059332	0.9315	0.997713	no
XLOC_002244	Ckap4	69.438	72.8094	73.5364	67.1145	OK	71.1237	70.3255	-0.0162834	-0.0585812	0.93095	0.997713	no
XLOC_011714	Chchd5	20.4609	22.0001	22.5568	19.4285	OK	21.2305	20.9927	-0.016252	-0.040082	0.9572	0.997947	no
XLOC_015305	Ppih	3.00388	3.10814	3.3329	2.71078	OK	3.05601	3.02184	-0.0162229	-0.0177479	0.97645	0.998533	no
XLOC_004923	Med6	26.0416	30.3098	27.0635	28.6617	OK	28.1757	27.8626	-0.0161235	-0.0373607	0.95745	0.998043	no
XLOC_003391	Pold2	132.39	94.5917	120.611	103.855	OK	113.491	112.233	-0.0160802	-0.0498708	0.94305	0.997713	no
XLOC_022302	Acvr2b	22.1307	30.0696	25.5573	26.0653	OK	26.1001	25.8113	-0.0160539	-0.0408641	0.9533	0.997713	no
XLOC_009424	Rpp21	116.057	120.449	128.182	105.718	OK	118.253	116.95	-0.0159846	-0.0437268	0.9505	0.997713	no
XLOC_006000	Parp8	18.647	15.9131	14.5909	19.5902	OK	17.2801	17.0906	-0.0159088	-0.0492616	0.9394	0.997713	no
XLOC_008372	Tbc1d23	17.4168	14.5933	14.0258	17.6344	OK	16.0051	15.8301	-0.0158589	-0.0500595	0.9422	0.997713	no
XLOC_015554	Fbxo6	20.9493	19.8246	20.4714	19.8588	OK	20.387	20.1651	-0.0157845	-0.0356988	0.9618	0.998533	no
XLOC_017431	Trnt1	17.2489	20.7181	18.9861	18.5684	OK	18.9835	18.7772	-0.0157627	-0.0370904	0.95675	0.997881	no
XLOC_003888	Akap1	18.7421	17.317	17.8296	17.8403	OK	18.0295	17.835	-0.0156547	-0.051217	0.9417	0.997713	no
XLOC_009345	Rab11b	22.6482	16.9567	21.6233	17.5544	OK	19.8025	19.5889	-0.0156473	-0.0564766	0.9369	0.997713	no
XLOC_002188	2310011J03Rik	43.4325	38.207	45.5742	35.1868	OK	40.8197	40.3805	-0.0156087	-0.00652252	0.71995	0.995528	no
XLOC_019512	Bcl3	1.69741	1.05363	1.54041	1.18109	OK	1.37552	1.36075	-0.0155764	-0.0144995	0.98285	0.998533	no
XLOC_003630	Aldh3a2	28.0099	25.6302	24.5976	28.4678	OK	26.8201	26.5327	-0.0155401	-0.0519844	0.945	0.997713	no
XLOC_016055	Usp30	10.4766	11.9468	11.8926	10.2907	OK	11.2117	11.0917	-0.0155295	-0.0406614	0.95245	0.997713	no
XLOC_002690	Cnot8	51.3449	51.2319	50.7546	50.7327	OK	51.2884	50.7436	-0.0154068	-0.0530305	0.93895	0.997713	no
XLOC_021281	Wwc2	16.0824	11.8272	12.314	15.2994	OK	13.9548	13.8067	-0.0153876	-0.0483846	0.94415	0.997713	no
XLOC_022273	Lrrfip2	12.0554	12.1213	12.6183	11.3026	OK	12.0883	11.9604	-0.0153455	-0.0439365	0.9497	0.997713	no
XLOC_013999	Vangl1	2.88479	3.30638	3.21485	2.9109	OK	3.09558	3.06288	-0.0153238	-0.032417	0.96325	0.998533	no
XLOC_018282	St8sia1	2.65071	2.22151	2.56457	2.25652	OK	2.43611	2.41054	-0.0152196	-0.0404945	0.95095	0.997713	no
XLOC_015649	Krit1	4.42362	4.75027	4.28119	4.79711	OK	4.58694	4.53915	-0.0151109	-0.0423762	0.9517	0.997713	no
XLOC_014768	Sdhb	434.858	477.838	443.535	459.666	OK	456.348	451.601	-0.0150869	-0.0560166	0.9361	0.997713	no
XLOC_016030	Ankle2	8.23272	8.27875	8.40499	7.93489	OK	8.25573	8.16994	-0.0150702	-0.0461542	0.9467	0.997713	no
XLOC_020604	Ank1	0.98376	0.525221	0.757892	0.735482	NOTEST	0.75449	0.746687	-0.0149992	0	1	1	no
XLOC_013290	Gba	36.7973	37.1904	37.3707	35.8521	OK	36.9938	36.6114	-0.014993	-0.0495932	0.94555	0.997713	no
XLOC_018725	Vrk3	45.3915	48.7975	47.9199	45.296	OK	47.0945	46.6079	-0.0149834	-0.0493236	0.942	0.997713	no
XLOC_014231	Tmem64	12.8873	14.7414	14.1767	13.1678	OK	13.8143	13.6723	-0.0149137	-0.0477313	0.94465	0.997713	no
XLOC_001400	Stx7	65.7384	69.5631	64.047	69.8679	OK	67.6507	66.9575	-0.014861	-0.0538835	0.9412	0.997713	no
XLOC_000727	Bend6	15.2774	11.4525	13.2217	13.2349	OK	13.365	13.2283	-0.0148302	-0.0387325	0.9564	0.997881	no
XLOC_010260	Coro1b	78.0781	74.0785	83.4498	67.1512	OK	76.0783	75.3005	-0.0148251	-0.0518111	0.94035	0.997713	no
XLOC_000470	Acbd6	121.849	113.183	117.976	114.653	OK	117.516	116.315	-0.0148244	-0.0461565	0.94935	0.997713	no
XLOC_011792	Xrn2	35.1482	37.9041	33.6402	38.667	OK	36.5262	36.1536	-0.0147897	-0.0523635	0.94105	0.997713	no
XLOC_014727	Asap3	2.41647	2.51332	2.93918	1.94076	OK	2.4649	2.43997	-0.0146633	-0.0301567	0.96665	0.998533	no
XLOC_016526	Rell1	16.2737	18.6156	19.0169	15.52	OK	17.4447	17.2684	-0.014649	-0.0451766	0.9472	0.997713	no
XLOC_013952	Ciart	4.63962	6.02928	6.36257	4.19859	OK	5.33445	5.28058	-0.0146433	-0.0221472	0.9758	0.998533	no
XLOC_008832	Gpank1	10.8109	9.99484	11.6861	8.9098	OK	10.4029	10.298	-0.0146229	-0.0185693	0.9798	0.998533	no
XLOC_020355	Tial1	8.61029	11.2403	10.0182	9.63228	OK	9.92527	9.82522	-0.0146169	-0.0438541	0.94805	0.997713	no
XLOC_019285	Taldo1	416.836	423.282	411.625	420.157	OK	420.059	415.891	-0.0143859	-0.0531487	0.9368	0.997713	no
XLOC_011030	Phyh	47.5014	38.9096	37.8533	47.7004	OK	43.2055	42.7769	-0.0143832	-0.0443924	0.95125	0.997713	no
XLOC_000083	Cnot11	12.3705	10.2297	11.1013	11.2757	OK	11.3001	11.1885	-0.0143177	-0.0400113	0.95515	0.997713	no
XLOC_006747	Mtmr9	13.5354	14.9413	12.4037	15.7932	OK	14.2383	14.0984	-0.0142458	-0.0372147	0.9569	0.997881	no
XLOC_017047	Tmem106b	10.7468	9.19685	9.5041	10.2437	OK	9.97184	9.87391	-0.0142393	-0.0471434	0.9472	0.997713	no
XLOC_011904	Rprd1b	9.61083	13.7505	11.2157	11.9176	OK	11.6807	11.5667	-0.0141519	-0.0428105	0.9518	0.997713	no
XLOC_014653	Ak2	124.029	124.656	128.343	117.925	OK	124.342	123.134	-0.0140929	-0.0506042	0.94065	0.997713	no
XLOC_021249	Cnot7	31.5384	36.6424	31.4428	36.0761	OK	34.0904	33.7595	-0.0140735	-0.0392976	0.9556	0.997713	no
XLOC_001278	Mia3	15.8214	14.5658	13.7098	16.3858	OK	15.1936	15.0478	-0.0139111	-0.0481824	0.9448	0.997713	no
XLOC_001456	Atg5	32.7365	32.8025	29.529	35.3851	OK	32.7695	32.457	-0.0138205	-0.0455563	0.94955	0.997713	no
XLOC_000967	St8sia4	1.98014	4.18058	2.63813	3.46409	OK	3.08036	3.05111	-0.0137644	-0.0165448	0.98245	0.998533	no
XLOC_004877	Rtn1	563.121	420.792	534.361	440.247	OK	491.957	487.304	-0.0137087	-0.0475486	0.9435	0.997713	no
XLOC_009843	Ap3s1	23.7374	31.7471	25.115	29.8474	OK	27.7422	27.4812	-0.0136402	-0.0398787	0.95265	0.997713	no
XLOC_023490	Eif1ax	180.873	214.278	181.65	209.792	OK	197.576	195.721	-0.013608	-0.0469854	0.9461	0.997713	no
XLOC_018437	Sympk	24.7392	21.294	21.482	24.1198	OK	23.0166	22.8009	-0.0135844	-0.045192	0.94745	0.997713	no
XLOC_000427	Ddx59	15.1075	14.0475	15.3485	13.534	OK	14.5775	14.4412	-0.013546	-0.0348561	0.9607	0.998533	no
XLOC_021745	Bbs9	16.2904	18.4288	16.6766	17.7188	OK	17.3596	17.1977	-0.0135165	-0.04129	0.9567	0.997881	no
XLOC_022329	Abhd5	16.1451	12.4782	12.8053	15.5515	OK	14.3116	14.1784	-0.0134958	-0.0407665	0.95405	0.997713	no
XLOC_016209	Dtx2	17.723	19.2317	19.1755	17.437	OK	18.4774	18.3063	-0.0134217	-0.0383701	0.9565	0.997881	no
XLOC_006947	Sema5a	6.69614	7.63493	7.28288	6.91677	OK	7.16553	7.09983	-0.0132904	-0.0458835	0.9478	0.997713	no
XLOC_013576	Adh5	179.045	198.652	184.921	189.332	OK	188.848	187.127	-0.0132142	-0.0489001	0.94355	0.997713	no
XLOC_008730	Mapk14	34.231	29.0431	29.8232	32.8817	OK	31.6371	31.3524	-0.013038	-0.0449531	0.95165	0.997713	no
XLOC_014126	Npnt	0.994735	1.21375	0.705088	1.48366	OK	1.10424	1.09437	-0.0129568	-0.0190292	0.9774	0.998533	no
XLOC_004985	Nrde2	7.49179	8.53468	8.71323	7.17005	OK	8.01324	7.94164	-0.0129483	-0.0329425	0.9646	0.998533	no
XLOC_015548	Miip	23.7082	26.7212	26.7863	23.195	OK	25.2147	24.9907	-0.0128768	-0.0376816	0.95585	0.997713	no
XLOC_001269	Lbr	39.1672	33.0442	37.2485	34.3226	OK	36.1057	35.7855	-0.0128499	-0.0456382	0.9482	0.997713	no
XLOC_001882	Dnajc14	15.707	16.1945	15.0365	16.5822	OK	15.9507	15.8093	-0.0128483	-0.0385197	0.95845	0.998389	no
XLOC_010270	Zdhhc24	7.81766	7.15978	7.17177	7.67394	OK	7.48872	7.42286	-0.0127452	-0.0296798	0.96505	0.998533	no
XLOC_017505	A2m	0.542962	1.05131	0.644219	0.936049	NOTEST	0.797134	0.790134	-0.0127257	0	1	1	no
XLOC_014316	Reck	1.24635	1.83729	1.79411	1.26257	OK	1.54182	1.52834	-0.0126734	-0.0207479	0.97695	0.998533	no
XLOC_023334	Magee1	62.5707	61.673	59.8221	63.3408	OK	62.1218	61.5815	-0.0126036	-0.0461806	0.94435	0.997713	no
XLOC_012406	Rtn4rl2	5.58876	2.49618	5.07227	2.94255	OK	4.04247	4.00741	-0.0125675	-0.0123825	0.98495	0.998533	no
XLOC_011949	Pigt	24.6934	12.6024	23.1293	13.8445	OK	18.6479	18.4869	-0.0125097	-0.0392142	0.9596	0.998533	no
XLOC_000754	Rev1	10.074	11.4761	10.63	10.7356	OK	10.7751	10.6828	-0.0124098	-0.0254631	0.97145	0.998533	no
XLOC_014521	Faf1	29.7775	23.8225	25.3364	27.8083	OK	26.8	26.5723	-0.0123083	-0.0433748	0.94975	0.997713	no
XLOC_006678	Nedd8	540.742	572.958	600.744	503.532	OK	556.85	552.138	-0.0122616	-0.0446976	0.9461	0.997713	no
XLOC_019824	Grwd1	37.299	40.1847	39.2369	37.5948	OK	38.7418	38.4159	-0.0121892	-0.0392558	0.95435	0.997713	no
XLOC_021506	Cenpt	39.394	34.4063	38.2538	34.9277	OK	36.9001	36.5907	-0.0121479	-0.0378488	0.95815	0.998389	no
XLOC_007933	Snx4	37.1859	37.9268	35.3464	39.1366	OK	37.5563	37.2415	-0.0121455	-0.0420332	0.95005	0.997713	no
XLOC_016513	Dhx15	28.8923	33.3073	27.3493	34.3294	OK	31.0998	30.8394	-0.0121324	-0.0426824	0.9536	0.997713	no
XLOC_022605	Sdhd	240.608	219.14	232.588	223.33	OK	229.874	227.959	-0.0120715	-0.0446357	0.9496	0.997713	no
XLOC_004228	Aatk	16.6335	9.94116	15.0925	11.261	OK	13.2874	13.1767	-0.0120609	-0.0395526	0.95695	0.997881	no
XLOC_002795	Ctc1	26.9305	22.6746	27.0745	22.1198	OK	24.8025	24.5971	-0.0119962	-0.0419552	0.94995	0.997713	no
XLOC_003878	Ppm1e	3.4446	3.63252	3.63333	3.38536	OK	3.53856	3.50934	-0.0119594	-0.00605056	0.99365	0.998533	no
XLOC_022538	Gramd1b	2.83441	2.67515	2.37299	3.09157	OK	2.75478	2.73228	-0.0118325	-0.0182827	0.97865	0.998533	no
XLOC_022223	Usp4	52.8376	50.3126	52.6739	49.6418	OK	51.5751	51.1578	-0.0117202	-0.0427704	0.9529	0.997713	no
XLOC_015728	Dnajb6	22.177	27.5947	21.0683	28.3026	OK	24.8858	24.6854	-0.0116655	-0.0297782	0.96695	0.998533	no
XLOC_005874	Trip13	15.3585	21.893	18.318	18.6342	OK	18.6257	18.4761	-0.0116396	-0.0320243	0.96705	0.998533	no
XLOC_004471	Rad51b	4.3385	3.24187	4.29841	3.22206	OK	3.79019	3.76023	-0.0114464	-0.0169923	0.97885	0.998533	no
XLOC_005221	Wrnip1	46.3828	47.3497	47.3093	45.683	OK	46.8662	46.4961	-0.0114382	-0.0393259	0.95715	0.997947	no
XLOC_007002	Rnf139	13.189	12.0219	11.6374	13.3768	OK	12.6054	12.5071	-0.0112982	-0.0348251	0.96135	0.998533	no
XLOC_004819	Strn3	29.6849	29.1288	27.1468	31.214	OK	29.4069	29.1804	-0.0111545	-0.0323519	0.9625	0.998533	no
XLOC_003623	Flii	21.5923	22.7931	23.3524	20.6912	OK	22.1927	22.0218	-0.0111522	-0.0198902	0.97755	0.998533	no
XLOC_020359	Nsmce4a	117.473	121.911	114.057	123.514	OK	119.692	118.785	-0.0109661	-0.0390948	0.95865	0.998389	no
XLOC_006169	Cgrrf1	19.3695	24.1585	23.1389	20.0632	OK	21.764	21.601	-0.0108418	-0.0259963	0.9702	0.998533	no
XLOC_011648	Rtf1	10.6976	14.2605	12.5434	12.2305	OK	12.4791	12.387	-0.0106862	-0.03408	0.96115	0.998533	no
XLOC_014669	Pef1	47.4348	50.7422	50.8042	46.6583	OK	49.0885	48.7312	-0.0105381	-0.0348847	0.95905	0.998507	no
XLOC_013058	Arfrp1	21.5884	19.2775	20.3303	20.2384	OK	20.433	20.2843	-0.0105333	-0.0242693	0.97295	0.998533	no
XLOC_023103	Slc25a43	0.0793218	0.885465	0.456105	0.501686	NOTEST	0.482393	0.478896	-0.0104982	0	1	1	no
XLOC_008152	Gspt1	23.5539	23.4705	21.3534	25.3315	OK	23.5122	23.3425	-0.0104524	-0.037433	0.9589	0.998433	no
XLOC_012752	Zfp661	3.72161	3.99986	4.2692	3.39816	OK	3.86074	3.83368	-0.0101458	-0.019295	0.9789	0.998533	no
XLOC_018154	Ptms	68.1813	86.2018	80.6493	72.6529	OK	77.1915	76.6511	-0.010135	-0.0304633	0.967	0.998533	no
XLOC_021542	Ddx19a	15.2648	11.6516	13.6397	13.0887	OK	13.4582	13.3642	-0.0101042	-0.0287772	0.96705	0.998533	no
XLOC_003388	Urgcp	15.2584	11.8562	13.2635	13.6642	OK	13.5573	13.4639	-0.00998021	-0.0312452	0.96265	0.998533	no
XLOC_016934	3110082I17Rik	22.7324	16.2317	19.1022	19.5935	OK	19.482	19.3479	-0.00996956	-0.0190881	0.97775	0.998533	no
XLOC_023711	Sox3	101.524	96.7551	101.595	95.3254	OK	99.1393	98.4601	-0.00991793	-0.0323986	0.96155	0.998533	no
XLOC_019720	Wtip	21.6028	23.2324	22.2928	22.2353	OK	22.4176	22.264	-0.00991408	-0.0241947	0.9723	0.998533	no
XLOC_009064	Morn2	13.5746	9.23145	12.8263	9.82727	OK	11.403	11.3268	-0.00967822	-0.00777276	0.9918	0.998533	no
XLOC_019780	Tbc1d17	33.0523	35.1154	34.6342	33.0785	OK	34.0839	33.8564	-0.00966249	-0.0224672	0.97485	0.998533	no
XLOC_009788	Ik	80.4626	95.477	86.3707	88.4038	OK	87.9698	87.3872	-0.00958588	-0.0342799	0.9603	0.998533	no
XLOC_004825	Egln3	2.33583	2.53772	2.61075	2.23089	OK	2.43678	2.42082	-0.0094777	-0.01319	0.9884	0.998533	no
XLOC_021022	Plcg2	0.97037	1.3852	1.2835	1.05675	OK	1.17778	1.17013	-0.00941189	-0.0117084	0.9894	0.998533	no
XLOC_008133	Tmem186	8.99705	8.44767	8.38754	8.94403	OK	8.72236	8.66578	-0.00938794	-0.0250771	0.97155	0.998533	no
XLOC_019238	Ppp2r2d	39.9162	39.4386	39.0721	39.7699	OK	39.6774	39.421	-0.00935406	-0.0312623	0.9652	0.998533	no
XLOC_022441	Ccdc151	0.677731	0.598982	0.638642	0.629861	NOTEST	0.638357	0.634252	-0.00930782	0	1	1	no
XLOC_009634	Strn	1.53178	0.83027	0.965303	1.38156	OK	1.18102	1.17343	-0.00930306	-0.0123121	0.9907	0.998533	no
XLOC_009688	9430020K01Rik	1.78499	3.87673	3.20328	2.42215	OK	2.83086	2.81272	-0.00927655	-0.022804	0.9731	0.998533	no
XLOC_010680	Rab1b	338.847	270.472	352.154	253.262	OK	304.659	302.708	-0.0092688	-0.0349709	0.9617	0.998533	no
XLOC_016725	Srrd	28.2513	32.8643	33.8948	26.8354	OK	30.5578	30.3651	-0.00912882	-0.0173281	0.9782	0.998533	no
XLOC_023383	Cenpi	7.26072	5.85284	6.02755	7.00335	OK	6.55678	6.51545	-0.0091227	-0.0243481	0.9718	0.998533	no
XLOC_014820	2510039O18Rik	46.5264	46.039	49.0979	42.8915	OK	46.2827	45.9947	-0.00900564	-0.0308161	0.969	0.998533	no
XLOC_013868	Adam15	30.2659	20.8756	27.2079	23.6172	OK	25.5707	25.4126	-0.00895108	-0.0296302	0.96535	0.998533	no
XLOC_002729	Med9	22.6011	17.7198	21.142	18.9301	OK	20.1605	20.036	-0.00893185	-0.0285957	0.9678	0.998533	no
XLOC_001540	Fam13c	19.4779	16.1036	18.2771	17.0886	OK	17.7908	17.6828	-0.00877969	-0.0213052	0.97605	0.998533	no
XLOC_021580	Zdhhc7	35.6527	36.6415	35.2618	36.5952	OK	36.1471	35.9285	-0.00874949	-0.0290673	0.9662	0.998533	no
XLOC_014626	Snip1	13.7434	13.4181	15.2654	11.7334	OK	13.5807	13.4994	-0.0086658	-0.0220572	0.97355	0.998533	no
XLOC_008648	Eci1	69.252	77.3164	81.9042	63.7882	OK	73.2842	72.8462	-0.00864732	-0.0277327	0.96775	0.998533	no
XLOC_023294	Stard8	0.804789	1.63852	1.42984	0.998885	OK	1.22165	1.21436	-0.00863946	-0.0128682	0.98735	0.998533	no
XLOC_023570	1810030O07Rik	20.0363	19.1441	18.0688	20.8798	OK	19.5902	19.4743	-0.00855978	-0.0265905	0.9729	0.998533	no
XLOC_023754	Cetn2	85.4006	95.0112	84.8541	94.4913	OK	90.2059	89.6727	-0.00855243	-0.0282603	0.97005	0.998533	no
XLOC_004951	Zdhhc22	6.50501	5.36658	6.0737	5.72781	OK	5.93579	5.90076	-0.00854087	-0.00922992	0.98715	0.998533	no
XLOC_003438	Otx1	8.01136	5.08285	7.05303	5.96404	OK	6.5471	6.50854	-0.00852295	-0.0179309	0.979	0.998533	no
XLOC_003122	Erbb2	1.07245	1.22714	1.58006	0.70621	OK	1.14979	1.14314	-0.00837862	-0.0070808	0.9938	0.998533	no
XLOC_001612	Hcn2	15.6904	16.0829	17.6778	13.9119	OK	15.8866	15.7948	-0.00836306	-0.00229065	0.98535	0.998533	no
XLOC_005752	Uimc1	5.84964	10.8061	6.64447	9.91576	OK	8.32787	8.28012	-0.0082955	-0.0202985	0.9772	0.998533	no
XLOC_009056	Gpatch11	6.04969	7.20699	5.76571	7.41527	OK	6.62834	6.59049	-0.00826141	-0.023873	0.9732	0.998533	no
XLOC_008994	Chaf1a	22.7242	17.7125	19.7874	20.419	OK	20.2183	20.1032	-0.00823781	-0.0263692	0.97185	0.998533	no
XLOC_000442	B3galt2	1.22558	2.03816	1.74993	1.49526	OK	1.63187	1.6226	-0.00822326	-0.0113904	0.98575	0.998533	no
XLOC_018612	Zfp260	14.3864	14.2813	13.4643	15.045	OK	14.3338	14.2547	-0.00798871	-0.0263159	0.9706	0.998533	no
XLOC_011518	Nup160	4.90853	4.39162	3.30155	5.94751	OK	4.65008	4.62453	-0.00794834	-0.0198002	0.97645	0.998533	no
XLOC_004110	Strada	13.1818	10.8359	14.0028	9.88361	OK	12.0089	11.9432	-0.00791184	-0.0215427	0.97635	0.998533	no
XLOC_016503	Qdpr	106.715	103.425	111.119	97.8787	OK	105.07	104.499	-0.00786318	-0.0278256	0.96925	0.998533	no
XLOC_007500	Txn2	193.22	168.418	216.933	142.741	OK	180.819	179.837	-0.00785718	-0.0291743	0.96825	0.998533	no
